ArtistID,Main Artist,Spotify Found,Full Name,Country,Birth Date,Group Members,Found Wiki,Wiki URL,Gender,Cleaned Main Artist,US State,State ID
A1846,Sheck Wes,1.0,,United States,1998-09-10,1.0,1,https://en.wikipedia.org/wiki/Sheck_Wes,M,Sheck Wes,New York,NY
A1847,Lil' Duval,1.0,,,,,0,,,Lil Duval,,
A1848,Silk City,1.0,,,,,1,https://en.wikipedia.org/wiki/Silk_City_(duo),,Silk City,,
A1849,Flipp Dinero,1.0,,,1995-11-16,1.0,1,https://en.wikipedia.org/wiki/Flipp_Dinero,M,Flipp Dinero,,
A1850,Jimmie Allen,1.0,,United States,1985-06-18,1.0,1,https://en.wikipedia.org/wiki/Jimmie_Allen,M,Jimmie Allen,Tennessee,TN
A1851,Lil Mosey,1.0,,United States,2002-01-25,1.0,1,https://en.wikipedia.org/wiki/Lil_Mosey,M,Lil Mosey,Washington,WA
A1852,Pardison Fontaine,1.0,,United States,1989-12-29,1.0,1,https://en.wikipedia.org/wiki/Pardison_Fontaine,M,Pardison Fontaine,New York,NY
A1853,Bradley Cooper,1.0,Bradley Charles Cooper,United States,1975-01-05,1.0,1,https://en.wikipedia.org/wiki/Bradley_Cooper,M,Bradley Cooper,Pennsylvania,PA
A1854,Bad Bunny,1.0,Benito Antonio Martínez Ocasio,The Carrebian,1994-03-10,1.0,1,https://en.wikipedia.org/wiki/Bad_Bunny,M,Bad Bunny,,
A1855,TakeOff,1.0,Kirsnick Khari Ball,United States,1994-06-18,1.0,1,https://en.wikipedia.org/wiki/Takeoff_(rapper),M,Takeoff,Georgia,GA
A1856,Dean Lewis,1.0,,Australia,1987-10-21,1.0,1,https://en.wikipedia.org/wiki/Dean_Lewis,,Dean Lewis,,
A1857,Anuel AA,1.0,Emmanuel Gazmey Santiago,The Carrebian,1992-11-26,1.0,1,https://en.wikipedia.org/wiki/Anuel_AA,M,Anuel Aa,,
A1858,City Girls,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/City_Girls,F,City Girls,Florida,FL
A1859,Gene Autry,1.0,Orvon Grover Autry,United States,1907-09-29,1.0,1,https://en.wikipedia.org/wiki/Gene_Autry,M,Gene Autry,Texas,TX
A1860,Dean Martin,1.0,Dino Paul Crocetti,United States,1917-06-07,1.0,1,https://en.wikipedia.org/wiki/Dean_Martin,M,Dean Martin,Ohio,OH
A1861,Ski Mask The Slump God,1.0,,United States,1996-04-18,1.0,1,https://en.wikipedia.org/wiki/Ski_Mask_the_Slump_God,M,Ski Mask The Slump God,Florida,FL
A1862,The Ronettes,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Ronettes,,The Ronettes,New York,NY
A1863,Perry Como,1.0,Pierino Ronald Como,United States,1912-05-18,1.0,1,https://en.wikipedia.org/wiki/Perry_Como,M,Perry Como,Pennsylvania,PA
A1864,John,1.0,,,2019,1.0,1,https://en.wikipedia.org/wiki/John_(musician),M,John,,
A1865,Bing Crosby,1.0,Harry Lillis Crosby Jr.,United States,1903-05-03,1.0,1,https://en.wikipedia.org/wiki/Bing_Crosby,M,Bing Crosby,Washington,WA
A1866,Darlene Love,1.0,,United States,1941-07-26,1.0,1,https://en.wikipedia.org/wiki/Darlene_Love,F,Darlene Love,California,CA
A1867,Ava Max,1.0,Amanda Koçi,United States,1994-02-16,1.0,1,https://en.wikipedia.org/wiki/Ava_Max,F,Ava Max,Wisconsin,WI
A1868,Calboy,1.0,,United States,1999-04-03,1.0,1,https://en.wikipedia.org/wiki/Calboy,M,Calboy,Illinois,IL
A1869,Chuck Berry,1.0,Charles Edward Anderson Berry,United States,1926-10-18,1.0,1,https://en.wikipedia.org/wiki/Chuck_Berry,M,Chuck Berry,Missouri,MO
A1870,Frank Sinatra,1.0,Francis Albert Sinatra,United States,1915-12-12,1.0,1,https://en.wikipedia.org/wiki/Frank_Sinatra,M,Frank Sinatra,New Jersey,NJ
A1871,Pinkfong,1.0,,,,,0,,,Pinkfong,,
A1872,Loud Luxury,1.0,,Canada,,2.0,1,https://en.wikipedia.org/wiki/Loud_Luxury,,Loud Luxury,,
A1873,Gesaffelstein,1.0,,France,1985-06-24,1.0,1,https://en.wikipedia.org/wiki/Gesaffelstein,M,Gesaffelstein,,
A1874,Blueface,1.0,,United States,1997-01-20,1.0,1,https://en.wikipedia.org/wiki/Blueface,M,Blueface,California,CA
A1875,Alec Benjamin,1.0,,United States,1994-05-28,1.0,1,https://en.wikipedia.org/wiki/Alec_Benjamin,M,Alec Benjamin,Arizona,AZ
A1876,YNW Melly,1.0,,United States,1999-05-01,1.0,1,https://en.wikipedia.org/wiki/YNW_Melly,M,Ynw Melly,Florida,FL
A1877,Mustard,1.0,,,,,0,,,Mustard,,
A1878,Cody Johnson,1.0,,United States,1987-05-21,1.0,1,https://en.wikipedia.org/wiki/Cody_Johnson,M,Cody Johnson,Texas,TX
A1879,Hikaru Utada,1.0,宇多田ヒカル,United States,1983-01-19,1.0,1,https://en.wikipedia.org/wiki/Hikaru_Utada,F,Hikaru Utada,New York,NY
A1880,Gunna,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Gunna_(rapper),M,Gunna,Georgia,GA
A1881,YK Osiris,1.0,,,1998-09-07,1.0,1,https://en.wikipedia.org/wiki/YK_Osiris,M,Yk Osiris,,
A1882,Riley Green,1.0,,United States,1988-10-18,1.0,1,https://en.wikipedia.org/wiki/Riley_Green,M,Riley Green,Alabama,AL
A1883,Summer Walker,1.0,Summer Marjani Walker[1],United States,1996-04-11,1.0,1,https://en.wikipedia.org/wiki/Summer_Walker,F,Summer Walker,Georgia,GA
A1884,Lil Nas,1.0,Montero Lamar Hill,United States,1999-04-09,1.0,1,https://en.wikipedia.org/wiki/Lil_Nas_X,M,Lil Nas,Georgia,GA
A1885,FLETCHER,1.0,Cari Elise Fletcher,United States,1994-03-19,1.0,1,https://en.wikipedia.org/wiki/Fletcher_(singer),,Fletcher,New Jersey,NJ
A1886,Pedro Capo,1.0,,The Carrebian,1980-11-14,1.0,1,https://en.wikipedia.org/wiki/Pedro_Cap%C3%B3,M,Pedro Capo,,
A1887,Joji,1.0,ジョージ,Japan,1993-09-16,1.0,1,https://en.wikipedia.org/wiki/Joji_(musician),M,Joji,,
A1888,Polo G,1.0,,,1999-01-06,1.0,1,https://en.wikipedia.org/wiki/Polo_G,M,Polo G,,
A1889,Mabel,1.0,Mabel Alabama-Pearl McVey,Spain,1996-02-19,1.0,1,https://en.wikipedia.org/wiki/Mabel_(singer),F,Mabel,,
A1890,Nipsey Hussle,1.0,Airmiess Joseph Asghedom,United States,1985-08-15,1.0,1,https://en.wikipedia.org/wiki/Nipsey_Hussle,M,Nipsey Hussle,California,CA
A1891,DaBaby,1.0,,United States,1991-12-22,1.0,1,https://en.wikipedia.org/wiki/DaBaby,M,Dababy,North Carolina,NC
A1892,Megan Thee Stallion,1.0,Megan Jovon Ruth Pete,United States,1995-02-15,1.0,1,https://en.wikipedia.org/wiki/Megan_Thee_Stallion,F,Megan Thee Stallion,Texas,TX
A1893,NLE Choppa,1.0,,United States,2002-11-01,1.0,1,https://en.wikipedia.org/wiki/NLE_Choppa,M,Nle Choppa,Tennessee,TN
A1894,Lizzo,1.0,Melissa Viviane Jefferson,United States,1988-04-27,1.0,1,https://en.wikipedia.org/wiki/Lizzo,F,Lizzo,Michigan,MI
A1895,Roddy Ricch,1.0,Rodrick Wayne Moore Jr.,United States,1998-10-22,1.0,1,https://en.wikipedia.org/wiki/Roddy_Ricch,M,Roddy Ricch,California,CA
A1896,Lunay,1.0,,The Carrebian,2000-10-04,1.0,1,https://en.wikipedia.org/wiki/Lunay_(singer),M,Lunay,,
A1897,Lewis Capaldi,1.0,,United Kingdom,1996-10-07,1.0,1,https://en.wikipedia.org/wiki/Lewis_Capaldi,M,Lewis Capaldi,,
A1898,Lil Tecca,1.0,,,2002-08-26,1.0,1,https://en.wikipedia.org/wiki/Lil_Tecca,M,Lil Tecca,,
A1899,SHAED,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Shaed,,Shaed,New York,NY
A1900,Blanco Brown,1.0,,United States,1985-03-24,1.0,1,https://en.wikipedia.org/wiki/Blanco_Brown,M,Blanco Brown,Georgia,GA
A1901,Sech,1.0,,Panama,1993-12-03,1.0,1,https://en.wikipedia.org/wiki/Sech_(singer),M,Sech,,
A1902,Dreamville,1.0,,,,,0,,,Dreamville,,
A1903,Ali Gatie,1.0,,Iraq,1997-05-31,1.0,1,https://en.wikipedia.org/wiki/Ali_Gatie,M,Ali Gatie,,
A1904,Saweetie,1.0,Diamonté Quiava Valentin Harper,United States,1993-07-02,1.0,1,https://en.wikipedia.org/wiki/Saweetie,F,Saweetie,California,CA
A1905,Y2K,1.0,,United States,1994-07-27,1.0,1,https://en.wikipedia.org/wiki/Y2K_(record_producer),M,Y2K,Arizona,AZ
A1906,Jhay Cortez,1.0,,,1993-04-09,1.0,1,https://en.wikipedia.org/wiki/Jhayco,,Jhay Cortez,,
A1907,Sarah Jeffery,1.0,Sarah Marie Jeffery,,,1.0,1,https://en.wikipedia.org/wiki/Sarah_Jeffery,M,Sarah Jeffery,,
A1908,Ambjaay,1.0,,,,,0,,,Ambjaay,,
A1909,Matt Stell,1.0,,United States,1984-04-19,1.0,1,https://en.wikipedia.org/wiki/Matt_Stell,M,Matt Stell,Arkansas,AR
A1910,Runaway June,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Runaway_June,,Runaway June,Tennessee,TN
A1911,Lil Tjay,1.0,,United States,2001-04-30,1.0,1,https://en.wikipedia.org/wiki/Lil_Tjay,M,Lil Tjay,New York,NY
A1912,Normani,1.0,Normani Kordei Hamilton,United States,1996-05-31,1.0,1,https://en.wikipedia.org/wiki/Normani,M,Normani,Georgia,GA
A1913,Doja Cat,1.0,Amala Ratna Zandile Dlamini,United States,1995-10-21,1.0,1,https://en.wikipedia.org/wiki/Doja_Cat,F,Doja Cat,California,CA
A1914,for KING,1.0,,,,,0,,,For King,,
A1915,Tainy,1.0,,The Carrebian,1989-08-09,1.0,1,https://en.wikipedia.org/wiki/Tainy,M,Tainy,,
A1916,j-hope,1.0,Jung Ho-seok,South Korea,1994-02-18,1.0,1,https://en.wikipedia.org/wiki/J-Hope,M,Jhope,,
A1917,Layton Greene,1.0,,United States,1998-12-04,1.0,1,https://en.wikipedia.org/wiki/Layton_Greene,F,Layton Greene,Illinois,IL
A1918,Tones,1.0,,,,,0,,,Tones,,
A1919,Moneybagg Yo,1.0,,United States,1991-09-22,1.0,1,https://en.wikipedia.org/wiki/Moneybagg_Yo,M,Moneybagg Yo,Tennessee,TN
A1920,Internet Money,1.0,,,,,0,,,Internet Money,,
A1921,Arizona Zervas,1.0,,United States,1995-04-19,1.0,1,https://en.wikipedia.org/wiki/Arizona_Zervas,M,Arizona Zervas,Maryland,MD
A1922,DaniLeigh,1.0,Danielle Leigh Curiel,United States,1994-12-20,1.0,1,https://en.wikipedia.org/wiki/DaniLeigh,F,Danileigh,Florida,FL
A1923,Rod Wave,1.0,,United States,1998-08-27,1.0,1,https://en.wikipedia.org/wiki/Rod_Wave,M,Rod Wave,Florida,FL
A1924,Karol G,1.0,Carolina Giraldo Navarro,Colombia,1991-02-14,1.0,1,https://en.wikipedia.org/wiki/Karol_G,F,Karol G,,
A1925,Ant Saunders,1.0,,,,,0,,,Ant Saunders,,
A1926,24kGoldn,1.0,,United States,2000-11-13,1.0,1,https://en.wikipedia.org/wiki/24kGoldn,M,24Kgoldn,California,CA
A1927,Trevor Daniel,1.0,,United States,1994-09-28,1.0,1,https://en.wikipedia.org/wiki/Trevor_Daniel_(singer),M,Trevor Daniel,Texas,TX
A1928,Don Toliver,1.0,,United States,1994-06-12,1.0,1,https://en.wikipedia.org/wiki/Don_Toliver,M,Don Toliver,Texas,TX
A1929,Thurl Ravenscroft,1.0,Thurl Arthur Ravenscroft,United States,1914-02-06,1.0,1,https://en.wikipedia.org/wiki/Thurl_Ravenscroft,M,Thurl Ravenscroft,Nebraska,NE
A1930,JACKBOYS,1.0,,,,,0,,,Jackboys,,
A1931,Gabby Barrett,1.0,,United States,2000-03-05,1.0,1,https://en.wikipedia.org/wiki/Gabby_Barrett,F,Gabby Barrett,Pennsylvania,PA
A1932,Ingrid Andress,1.0,,,1991-09-21,1.0,1,https://en.wikipedia.org/wiki/Ingrid_Andress,F,Ingrid Andress,,
A1933,BrockHampton,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Brockhampton_(band),,Brockhampton,Texas,TX
A1934,Olivia Rodrigo,1.0,Olivia Isabel Rodrigo,United States,2003-02-20,1.0,1,https://en.wikipedia.org/wiki/Olivia_Rodrigo,F,Olivia Rodrigo,California,CA
A1935,Baby Keem,1.0,,United States,2000-10-22,1.0,1,https://en.wikipedia.org/wiki/Baby_Keem,M,Baby Keem,Nevada,NV
A1936,Jack Harlow,1.0,,United States,1998-03-13,1.0,1,https://en.wikipedia.org/wiki/Jack_Harlow,M,Jack Harlow,Kentucky,KY
A1937,Pop Smoke,1.0,Bashar Barakah Jackson,United States,1999-07-20,1.0,1,https://en.wikipedia.org/wiki/Pop_Smoke,M,Pop Smoke,New York,NY
A1938,Ashe,1.0,,United States,1993-04-24,1.0,1,https://en.wikipedia.org/wiki/Ashe_(singer),F,Ashe,California,CA
A1939,G Herbo,1.0,,United States,1995-10-08,1.0,1,https://en.wikipedia.org/wiki/G_Herbo,M,G Herbo,Illinois,IL
A1940,Surfaces,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Surfaces_(band),,Surfaces,Texas,TX
A1941,Powfu,1.0,,Canada,1999-03-31,1.0,1,https://en.wikipedia.org/wiki/Powfu,M,Powfu,,
A1942,BENEE,1.0,,New Zealand,2000-01-30,1.0,1,https://en.wikipedia.org/wiki/Benee,F,Benee,,
A1943,SAINt JHN,1.0,,Guyana,1986-08-26,1.0,1,https://en.wikipedia.org/wiki/Saint_Jhn,M,Saint Jhn,,
A1944,Travis Denning,1.0,,United States,1992-12-01,1.0,1,https://en.wikipedia.org/wiki/Travis_Denning,M,Travis Denning,Tennessee,TN
A1945,JP Saxe,1.0,,Canada,1993-03-23,1.0,1,https://en.wikipedia.org/wiki/JP_Saxe,M,Jp Saxe,,
A1946,Arcangel,1.0,Austin Agustín Santos,United States,1985-12-23,1.0,1,https://en.wikipedia.org/wiki/Arc%C3%A1ngel,,Arcangel,New York,NY
A1947,Regard,1.0,,Kosovo,1993-07-23,1.0,1,https://en.wikipedia.org/wiki/Regard_(DJ),,Regard,,
A1948,THE SCOTTS,0.0,,,,,0,,,The Scotts,,
A1949,StaySolidRocky,1.0,,United States,2001-08-06,1.0,1,https://en.wikipedia.org/wiki/StaySolidRocky,M,Staysolidrocky,Virginia,VA
A1950,Young T,1.0,,United Kingdom,,2.0,1,https://en.wikipedia.org/wiki/Young_T_%26_Bugsey,,Young T,,
A1951,Lil Durk,1.0,,,1992-10-19,1.0,1,https://en.wikipedia.org/wiki/Lil_Durk,M,Lil Durk,,
A1952,Agust D,1.0,,,,,0,,,Agust D,,
A1953,Surf Mesa,1.0,,United States,2000-04-10,1.0,1,https://en.wikipedia.org/wiki/Surf_Mesa,M,Surf Mesa,Washington,WA
A1954,Rosalia,1.0,Rosalia Vila Tobella,Spain,1992-09-25,1.0,1,https://en.wikipedia.org/wiki/Rosal%C3%ADa,F,Rosalia,,
A1955,HARDY,1.0,,United States,1990-09-13,1.0,1,https://en.wikipedia.org/wiki/Hardy_(singer),M,Hardy,Mississippi,MS
A1956,Sleepy Hallow,1.0,,United States,1999-12-20,1.0,1,https://en.wikipedia.org/wiki/Sleepy_Hallow,M,Sleepy Hallow,New York,NY
A1957,Ashley McBryde,1.0,,United States,1983-07-29,1.0,1,https://en.wikipedia.org/wiki/Ashley_McBryde,F,Ashley Mcbryde,Arkansas,AR
A1958,Kid LAROI,1.0,,Australia,2003-08-17,1.0,1,https://en.wikipedia.org/wiki/The_Kid_Laroi,M,Kid Laroi,,
A1959,Tyla Yaweh,1.0,,United States,1995-05-31,1.0,1,https://en.wikipedia.org/wiki/Tyla_Yaweh,,Tyla Yaweh,California,CA
A1960,Jawsh 685,1.0,,New Zealand,2002-11-04,1.0,1,https://en.wikipedia.org/wiki/Jawsh_685,,Jawsh 685,,
A1961,Chloe,1.0,,,,,0,,,Chloe,,
A1962,J.I The Prince Of N.Y,1.0,,,,,0,,,Ji The Prince Of Ny,,
A1963,BRELAND,1.0,,United States,1995-07-18,1.0,1,https://en.wikipedia.org/wiki/Breland_(musician),M,Breland,New Jersey,NJ
A1964,Parker McCollum,1.0,,United States,1992-06-15,1.0,1,https://en.wikipedia.org/wiki/Parker_McCollum,M,Parker Mccollum,Texas,TX
A1965,Topic,1.0,,Germany,1992-03-23,1.0,1,https://en.wikipedia.org/wiki/Topic_(DJ),,Topic,,
A1966,Jameson Rodgers,1.0,,United States,1987-10-17,1.0,1,https://en.wikipedia.org/wiki/Jameson_Rodgers,,Jameson Rodgers,Mississippi,MS
A1967,Nio Garcia,1.0,,,,,0,,,Nio Garcia,,
A1968,Mulatto,1.0,,United States,1998-12-22,1.0,1,https://en.wikipedia.org/wiki/Latto,F,Mulatto,Georgia,GA
A1969,Conan Gray,1.0,,United States,1998-12-05,1.0,1,https://en.wikipedia.org/wiki/Conan_Gray,M,Conan Gray,Texas,TX
A1970,Money Man,1.0,,United States,1986-02-27,1.0,1,https://en.wikipedia.org/wiki/Money_Man,,Money Man,Georgia,GA
A1971,Tate McRae,1.0,Tate Rosner McRae,Canada,2003-07-01,1.0,1,https://en.wikipedia.org/wiki/Tate_McRae,F,Tate Mcrae,,
A1972,WhoHeem,1.0,,,,,0,,,Whoheem,,
A1973,Andrew Jannakos,1.0,,United States,1993-09-25,1.0,1,https://en.wikipedia.org/wiki/Andrew_Jannakos,,Andrew Jannakos,Georgia,GA
A1974,VEDO,1.0,,,,,0,,,Vedo,,
A1975,Anitta,1.0,Larissa de Macedo Machado,Brazil,1993-03-30,1.0,1,https://en.wikipedia.org/wiki/Anitta_(singer),F,Anitta,,
A1976,Sada Baby,1.0,,United States,1992-11-17,1.0,1,https://en.wikipedia.org/wiki/Sada_Baby,M,Sada Baby,Michigan,MI
A1977,Niko Moon,1.0,,United States,1982-09-20,1.0,1,https://en.wikipedia.org/wiki/Niko_Moon,M,Niko Moon,Texas,TX
A1978,Ritt Momney,1.0,,United States,1999-10-12,1.0,1,https://en.wikipedia.org/wiki/Ritt_Momney,,Ritt Momney,Utah,UT
A1979,Why Don't We,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Why_Don%27t_We,,Why Dont We,California,CA
A1980,Clairo,1.0,,United States,1998-08-18,1.0,1,https://en.wikipedia.org/wiki/Clairo,F,Clairo,Massachusetts,MA
A1981,Yung Bleu,1.0,,United States,1994-04-04,1.0,1,https://en.wikipedia.org/wiki/Yung_Bleu,M,Yung Bleu,Alabama,AL
A1982,Larray,1.0,Larri Merritt,United States,1998-07-22,1.0,1,https://en.wikipedia.org/wiki/Larray,,Larray,California,CA
A1983,BRS Kash,1.0,,United States,1993-05-15,1.0,1,https://en.wikipedia.org/wiki/BRS_Kash,M,Brs Kash,Georgia,GA
A1984,Joel Corry,1.0,,United Kingdom,1989-06-10,1.0,1,https://en.wikipedia.org/wiki/Joel_Corry,,Joel Corry,,
A1985,DJ Chose,1.0,,,,,0,,,Dj Chose,,
A1986,King Von,1.0,,,1994-08-09,1.0,1,https://en.wikipedia.org/wiki/King_Von,M,King Von,,
A1987,CJ,1.0,,United Kingdom,1967-12-27,1.0,1,https://en.wikipedia.org/wiki/CJ_Wildheart,M,Cj,,
A1988,Phoebe,1.0,,,,,0,,,Phoebe,,
A1989,Trey Lewis,1.0,,,,1.0,1,https://en.wikipedia.org/wiki/Trey_Lewis_(singer),,Trey Lewis,,
A1990,Donny Hathaway,1.0,,United States,1945-10-01,1.0,1,https://en.wikipedia.org/wiki/Donny_Hathaway,M,Donny Hathaway,Illinois,IL
A1991,Jackson 5,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/The_Jackson_5,,Jackson 5,Indiana,IN
A1992,The Beach Boys,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/The_Beach_Boys,,The Beach Boys,California,CA
A1993,Popp Hunna,1.0,,,2000-10-21,1.0,1,https://en.wikipedia.org/wiki/Popp_Hunna,M,Popp Hunna,,
A1994,DDG,1.0,,United States,1997-10-10,1.0,1,https://en.wikipedia.org/wiki/DDG_(rapper),M,Ddg,Michigan,MI
A1995,Pooh Shiesty,1.0,,United States,1999-11-08,1.0,1,https://en.wikipedia.org/wiki/Pooh_Shiesty,M,Pooh Shiesty,Tennessee,TN
A1996,Glass Animals,1.0,,United Kingdom,,4.0,1,https://en.wikipedia.org/wiki/Glass_Animals,,Glass Animals,,
A1997,Erica Banks,1.0,,United States,1998-10-05,1.0,1,https://en.wikipedia.org/wiki/Erica_Banks,F,Erica Banks,Texas,TX
A1998,SpotemGottem,1.0,,United States,2001-10-19,1.0,1,https://en.wikipedia.org/wiki/SpotemGottem,M,Spotemgottem,Florida,FL
A1999,Ant Clemons,1.0,,,1991-09-26,1.0,1,https://en.wikipedia.org/wiki/Ant_Clemons,,Ant Clemons,,
A2000,Tenille Arts,1.0,,Canada,1994-04-19,1.0,1,https://en.wikipedia.org/wiki/Tenille_Arts,F,Tenille Arts,,
A2001,Sabrina Carpenter,1.0,Sabrina Annlynn Carpenter,United States,1999-05-11,1.0,1,https://en.wikipedia.org/wiki/Sabrina_Carpenter,F,Sabrina Carpenter,Pennsylvania,PA
A2002,Brent Faiyaz,1.0,,United States,1995-09-19,1.0,1,https://en.wikipedia.org/wiki/Brent_Faiyaz,M,Brent Faiyaz,Maryland,MD
A2003,Tom MacDonald,1.0,,Canada,1988-09-21,1.0,1,https://en.wikipedia.org/wiki/Tom_MacDonald_(rapper),M,Tom Macdonald,,
A2004,Coi Leray,1.0,,United States,1997-05-11,1.0,1,https://en.wikipedia.org/wiki/Coi_Leray,F,Coi Leray,New Jersey,NJ
A2005,Myke Towers,1.0,,The Carrebian,1994-01-15,1.0,1,https://en.wikipedia.org/wiki/Myke_Towers,M,Myke Towers,,
A2006,Morray,1.0,,United States,1992-11-10,1.0,1,https://en.wikipedia.org/wiki/Morray,M,Morray,North Carolina,NC
A2007,Masked Wolf,1.0,,Australia,1991-02-12,1.0,1,https://en.wikipedia.org/wiki/Masked_Wolf,M,Masked Wolf,,
A2008,Giveon,1.0,,United States,1995-02-21,1.0,1,https://en.wikipedia.org/wiki/Giveon,M,Giveon,California,CA
A2009,Kali Uchis,1.0,,United States,1994-07-17,1.0,1,https://en.wikipedia.org/wiki/Kali_Uchis,F,Kali Uchis,Virginia,VA
A2010,Clinton Kane,1.0,Clinton Kane Talabis Concon,,1999-11-26,1.0,1,https://en.wikipedia.org/wiki/Clinton_Kane,M,Clinton Kane,,
A2011,Mooski,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Mooski,M,Mooski,Alabama,AL
A2012,Silk Sonic,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Silk_Sonic,,Silk Sonic,,
A2013,ROSE,1.0,Roseanne Park,New Zealand,1997-02-11,1.0,1,https://en.wikipedia.org/wiki/Ros%C3%A9_(singer),M,Rose,,
A2014,42 Dugg,1.0,,United States,1994-11-25,1.0,1,https://en.wikipedia.org/wiki/42_Dugg,M,42 Dugg,Michigan,MI
A2015,Duncan Laurence,1.0,,Netherlands,1994-04-11,1.0,1,https://en.wikipedia.org/wiki/Duncan_Laurence,M,Duncan Laurence,,
A2016,Ryan Hurd,1.0,Ryan James Hurd,United States,1986-11-02,1.0,1,https://en.wikipedia.org/wiki/Ryan_Hurd,M,Ryan Hurd,Illinois,IL
A2017,Gera MX,1.0,,,,,0,,,Gera Mx,,
A2018,Cico P,1.0,,United States,1998-02-06,1.0,1,https://en.wikipedia.org/wiki/Cico_P,M,Cico P,Texas,TX
A2019,Bella Poarch,1.0,Belinda Marie Macadengdeng Batumbakal[1],Philippines,1997-02-09,1.0,1,https://en.wikipedia.org/wiki/Bella_Poarch,F,Bella Poarch,,
A2020,Lainey Wilson,1.0,,United States,1992-05-19,1.0,1,https://en.wikipedia.org/wiki/Lainey_Wilson,F,Lainey Wilson,Louisiana,LA
A2021,Cochise,1.0,,United States,1998-05-29,1.0,1,https://en.wikipedia.org/wiki/Cochise_(rapper),M,Cochise,Florida,FL
A2022,Rauw Alejandro,1.0,Raúl Alejandro Ocasio Ruiz,The Carrebian,1993-01-10,1.0,1,https://en.wikipedia.org/wiki/Rauw_Alejandro,M,Rauw Alejandro,,
A2023,MO3,1.0,,United States,1992-05-31,1.0,1,https://en.wikipedia.org/wiki/MO3_(rapper),,Mo3,Texas,TX
A2024,Los Legendarios,1.0,,The Carrebian,,2.0,1,https://en.wikipedia.org/wiki/Los_Legendarios,,Los Legendarios,,
A2025,Elvie Shane,1.0,,United States,1988-05-22,1.0,1,https://en.wikipedia.org/wiki/Elvie_Shane,M,Elvie Shane,Tennessee,TN
A2026,Maneskin,1.0,,Italy,,4.0,1,https://en.wikipedia.org/wiki/M%C3%A5neskin,,Maneskin,,
A2027,Big Red Machine,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Big_Red_Machine_(band),,Big Red Machine,Wisconsin,WI
A2028,Wizkid,1.0,Ayodeji Ibrahim Balogun,Nigeria,1990-07-16,1.0,1,https://en.wikipedia.org/wiki/Wizkid,M,Wizkid,,
A2029,Tai Verdes,1.0,,United States,1995-12-06,1.0,1,https://en.wikipedia.org/wiki/Tai_Verdes,M,Tai Verdes,California,CA
A2030,BIA,1.0,,United States,1991-08-16,1.0,1,https://en.wikipedia.org/wiki/Bia_(rapper),F,Bia,Massachusetts,MA
A2031,Bas,1.0,,United States,1987-05-27,1.0,1,https://en.wikipedia.org/wiki/Bas_(rapper),,Bas,New York,NY
A2032,Mora,1.0,,The Carrebian,1996-04-18,1.0,1,https://en.wikipedia.org/wiki/Mora_(singer),M,Mora,,
A2033,Smiley,1.0,,Romania,1983-07-27,1.0,1,https://en.wikipedia.org/wiki/Smiley_(singer),M,Smiley,,
A2034,EST Gee,1.0,,United States,1994-05-11,1.0,1,https://en.wikipedia.org/wiki/EST_Gee,M,Est Gee,Kentucky,KY
A2035,Capella Grey,1.0,,United States,1995-08-02,1.0,1,https://en.wikipedia.org/wiki/Capella_Grey,M,Capella Grey,New York,NY
A2036,Isaiah Rashad,1.0,,United States,1991-05-16,1.0,1,https://en.wikipedia.org/wiki/Isaiah_Rashad,M,Isaiah Rashad,Tennessee,TN
A2037,KSI,1.0,Olajide Olayinka Williams Olatunji,United Kingdom,1993-06-19,1.0,1,https://en.wikipedia.org/wiki/KSI,M,Ksi,,
A2038,Nessa Barrett,1.0,,United States,2002-08-06,1.0,1,https://en.wikipedia.org/wiki/Nessa_Barrett,F,Nessa Barrett,New Jersey,NJ
A2039,Sueco,1.0,,United States,1997-01-28,1.0,1,https://en.wikipedia.org/wiki/Sueco,M,Sueco,California,CA
A2040,THE ANXIETY: WILLOW,1.0,,,,,0,,,The Anxiety Willow,,
A2041,LISA,1.0,Pranpriya Manobal,Thailand,1997-03-27,1.0,1,https://en.wikipedia.org/wiki/Lisa_(rapper),M,Lisa,,
A2042,CKay,1.0,Chukwuka Chukwuma Ekweani[1],Nigeria,1995-07-16,1.0,1,https://en.wikipedia.org/wiki/CKay,M,Ckay,,
A2043,Blxst,1.0,,United States,1992-09-17,1.0,1,https://en.wikipedia.org/wiki/Blxst,,Blxst,California,CA
A2044,Eslabon Armado,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Eslabon_Armado,,Eslabon Armado,California,CA
