,ArtistID,Main Artist,Spotify Found,Full Name,Country,Birth Date,Group Members,Found Wiki,Wiki URL,Gender,Cleaned Main Artist,US State,State ID,nb wins,nb nominations,win rate
1800,A1800,Ozuna,1.0,Juan Carlos Ozuna Rosado,The Carrebian,1992-03-13,1.0,1,https://en.wikipedia.org/wiki/Ozuna,M,Ozuna,,,-1,0,
1801,A1801,Huncho Jack,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Huncho_Jack,,Huncho Jack,California,CA,-1,0,
1802,A1802,Keala Settle,1.0,,United States,1975-11-05,1.0,1,https://en.wikipedia.org/wiki/Keala_Settle,F,Keala Settle,Hawaii,HI,-1,0,
1803,A1803,Loren Allred,1.0,,United States,1989-09-07,1.0,1,https://en.wikipedia.org/wiki/Loren_Allred,F,Loren Allred,Pennsylvania,PA,-1,0,
1804,A1804,Hugh Jackman,1.0,Hugh Michael Jackman,Australia,1968-10-12,1.0,1,https://en.wikipedia.org/wiki/Hugh_Jackman,M,Hugh Jackman,,,-1,0,
1805,A1805,Sofi Tukker,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Sofi_Tukker,,Sofi Tukker,,,-1,0,
1806,A1806,Lil Skies,1.0,,United States,1998-08-04,1.0,1,https://en.wikipedia.org/wiki/Lil_Skies,M,Lil Skies,Pennsylvania,PA,-1,0,
1807,A1807,Jay Rock,1.0,,,1985-03-31,1.0,1,https://en.wikipedia.org/wiki/Jay_Rock,M,Jay Rock,,,0,1,0.0
1808,A1808,Bazzi,1.0,,United States,1997-08-28,1.0,1,https://en.wikipedia.org/wiki/Bazzi_(singer),M,Bazzi,Michigan,MI,-1,0,
1809,A1809,Rich The Kid,1.0,,United States,1992-07-13,1.0,1,https://en.wikipedia.org/wiki/Rich_the_Kid,M,Rich The Kid,Georgia,GA,-1,0,
1810,A1810,Derez De'Shon,1.0,,United States,1989-03-25,1.0,1,https://en.wikipedia.org/wiki/Derez_De%27Shon,,Derez Deshon,Georgia,GA,-1,0,
1811,A1811,Jordan Davis,1.0,,United States,1988-03-30,1.0,1,https://en.wikipedia.org/wiki/Jordan_Davis_(singer),M,Jordan Davis,Louisiana,LA,-1,0,
1812,A1812,BlocBoy JB,1.0,,United States,1996-05-19,1.0,1,https://en.wikipedia.org/wiki/BlocBoy_JB,M,Blocboy Jb,Tennessee,TN,-1,0,
1813,A1813,SOB,1.0,,,,,0,,,Sob,,,-1,0,
1814,A1814,Lauv,1.0,,United States,1994-08-08,1.0,1,https://en.wikipedia.org/wiki/Lauv,M,Lauv,Pennsylvania,PA,-1,0,
1815,A1815,Daniel Caesar,1.0,,Canada,1995-04-05,1.0,1,https://en.wikipedia.org/wiki/Daniel_Caesar,M,Daniel Caesar,,,-1,0,
1816,A1816,Blac Youngsta,1.0,,,1990-04-08,1.0,1,https://en.wikipedia.org/wiki/Blac_Youngsta,M,Blac Youngsta,,,-1,0,
1817,A1817,High Valley,1.0,,Canada,,5.0,1,https://en.wikipedia.org/wiki/High_Valley,,High Valley,,,-1,0,
1818,A1818,Joyner Lucas,1.0,,United States,1988-08-17,1.0,1,https://en.wikipedia.org/wiki/Joyner_Lucas,M,Joyner Lucas,Massachusetts,MA,-1,0,
1819,A1819,Bad Wolves,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Bad_Wolves,,Bad Wolves,California,CA,-1,0,
1820,A1820,Morgan Wallen,1.0,Morgan Cole Wallen[1],United States,1993-05-13,1.0,1,https://en.wikipedia.org/wiki/Morgan_Wallen,M,Morgan Wallen,Tennessee,TN,-1,0,
1821,A1821,Alice Merton,1.0,,Germany,1993-09-13,1.0,1,https://en.wikipedia.org/wiki/Alice_Merton,F,Alice Merton,,,-1,0,
1822,A1822,Queen Naija,1.0,,United States,1995-10-17,1.0,1,https://en.wikipedia.org/wiki/Queen_Naija,F,Queen Naija,Michigan,MI,-1,0,
1823,A1823,Ella Mai,1.0,,United Kingdom,1994-11-03,1.0,1,https://en.wikipedia.org/wiki/Ella_Mai,F,Ella Mai,,,0,1,0.0
1824,A1824,H.E.R.,1.0,,United States,1997-06-27,1.0,1,https://en.wikipedia.org/wiki/H.E.R.,F,Her,California,CA,1,4,0.25
1825,A1825,Swae Lee,1.0,,United States,1993-06-07,1.0,1,https://en.wikipedia.org/wiki/Swae_Lee,M,Swae Lee,Mississippi,MS,-1,0,
1826,A1826,Casper Magico,1.0,,,,,0,,,Casper Magico,,,-1,0,
1827,A1827,Mason Ramsey,1.0,,United States,2006-11-16,1.0,1,https://en.wikipedia.org/wiki/Mason_Ramsey,M,Mason Ramsey,Illinois,IL,-1,0,
1828,A1828,Juice WRLD,1.0,Jarad Anthony Higgins,United States,1998-12-02,1.0,1,https://en.wikipedia.org/wiki/Juice_Wrld,M,Juice Wrld,Illinois,IL,-1,0,
1829,A1829,Reik,1.0,,Mexico,,3.0,1,https://en.wikipedia.org/wiki/Reik,,Reik,,,-1,0,
1830,A1830,Kris Wu,1.0,吴亦凡,China,1990-11-06,1.0,1,https://en.wikipedia.org/wiki/Kris_Wu,M,Kris Wu,,,-1,0,
1831,A1831,Diplo,1.0,Thomas Wesley Pentz,United States,1978-11-10,1.0,1,https://en.wikipedia.org/wiki/Diplo,M,Diplo,Mississippi,MS,-1,0,
1832,A1832,Pusha T,1.0,Terrence LeVarr Thornton,United States,1977-05-13,1.0,1,https://en.wikipedia.org/wiki/Pusha_T,M,Pusha T,New York,NY,-1,0,
1833,A1833,Billie Eilish,1.0,Billie Eilish Pirate Baird O'Connell,United States,2001-12-18,1.0,1,https://en.wikipedia.org/wiki/Billie_Eilish,F,Billie Eilish,California,CA,4,10,0.4
1834,A1834,KIDS SEE GHOSTS,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Kids_See_Ghosts,,Kids See Ghosts,Wyoming,WY,-1,0,
1835,A1835,The Carters,1.0,,,,2.0,1,https://en.wikipedia.org/wiki/The_Carters,,The Carters,,,-1,0,
1836,A1836,BLACKPINK,1.0,,South Korea,,4.0,1,https://en.wikipedia.org/wiki/Blackpink,,Blackpink,,,-1,0,
1837,A1837,Morgan Evans,1.0,,Australia,1985-04-24,1.0,1,https://en.wikipedia.org/wiki/Morgan_Evans_(singer),M,Morgan Evans,,,-1,0,
1838,A1838,Lauren Daigle,1.0,,United States,1991-09-09,1.0,1,https://en.wikipedia.org/wiki/Lauren_Daigle,F,Lauren Daigle,Louisiana,LA,-1,0,
1839,A1839,benny blanco,1.0,,United States,1988-03-08,1.0,1,https://en.wikipedia.org/wiki/Benny_Blanco,,Benny Blanco,Virginia,VA,-1,0,
1840,A1840,lovelytheband,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Lovelytheband,,Lovelytheband,California,CA,-1,0,
1841,A1841,TK Kravitz,1.0,,,,,0,,,Tk Kravitz,,,-1,0,
1842,A1842,Dennis Lloyd,1.0,,Palestine,1993-06-18,1.0,1,https://en.wikipedia.org/wiki/Dennis_Lloyd,M,Dennis Lloyd,,,-1,0,
1843,A1843,Yella Beezy,1.0,,United States,1991-10-22,1.0,1,https://en.wikipedia.org/wiki/Yella_Beezy,M,Yella Beezy,Texas,TX,-1,0,
1844,A1844,Mitchell Tenpenny,1.0,,United States,1989-08-17,1.0,1,https://en.wikipedia.org/wiki/Mitchell_Tenpenny,,Mitchell Tenpenny,Tennessee,TN,-1,0,
1845,A1845,Bryce Vine,1.0,Bryce Christopher Ross-Johnson,United States,1988-06-16,1.0,1,https://en.wikipedia.org/wiki/Bryce_Vine,,Bryce Vine,New York,NY,-1,0,
1846,A1846,Sheck Wes,1.0,,United States,1998-09-10,1.0,1,https://en.wikipedia.org/wiki/Sheck_Wes,M,Sheck Wes,New York,NY,-1,0,
1847,A1847,Lil' Duval,1.0,,,,,0,,,Lil Duval,,,-1,0,
1848,A1848,Silk City,1.0,,,,,1,https://en.wikipedia.org/wiki/Silk_City_(duo),,Silk City,,,-1,0,
1849,A1849,Flipp Dinero,1.0,,,1995-11-16,1.0,1,https://en.wikipedia.org/wiki/Flipp_Dinero,M,Flipp Dinero,,,-1,0,
1850,A1850,Jimmie Allen,1.0,,United States,1985-06-18,1.0,1,https://en.wikipedia.org/wiki/Jimmie_Allen,M,Jimmie Allen,Tennessee,TN,-1,0,
1851,A1851,Lil Mosey,1.0,,United States,2002-01-25,1.0,1,https://en.wikipedia.org/wiki/Lil_Mosey,M,Lil Mosey,Washington,WA,-1,0,
1852,A1852,Pardison Fontaine,1.0,,United States,1989-12-29,1.0,1,https://en.wikipedia.org/wiki/Pardison_Fontaine,M,Pardison Fontaine,New York,NY,-1,0,
1853,A1853,Bradley Cooper,1.0,Bradley Charles Cooper,United States,1975-01-05,1.0,1,https://en.wikipedia.org/wiki/Bradley_Cooper,M,Bradley Cooper,Pennsylvania,PA,-1,0,
1854,A1854,Bad Bunny,1.0,Benito Antonio Martínez Ocasio,The Carrebian,1994-03-10,1.0,1,https://en.wikipedia.org/wiki/Bad_Bunny,M,Bad Bunny,,,-1,0,
1855,A1855,TakeOff,1.0,Kirsnick Khari Ball,United States,1994-06-18,1.0,1,https://en.wikipedia.org/wiki/Takeoff_(rapper),M,Takeoff,Georgia,GA,-1,0,
1856,A1856,Dean Lewis,1.0,,Australia,1987-10-21,1.0,1,https://en.wikipedia.org/wiki/Dean_Lewis,,Dean Lewis,,,-1,0,
1857,A1857,Anuel AA,1.0,Emmanuel Gazmey Santiago,The Carrebian,1992-11-26,1.0,1,https://en.wikipedia.org/wiki/Anuel_AA,M,Anuel Aa,,,-1,0,
1858,A1858,City Girls,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/City_Girls,F,City Girls,Florida,FL,-1,0,
1859,A1859,Gene Autry,1.0,Orvon Grover Autry,United States,1907-09-29,1.0,1,https://en.wikipedia.org/wiki/Gene_Autry,M,Gene Autry,Texas,TX,-1,0,
1860,A1860,Dean Martin,1.0,Dino Paul Crocetti,United States,1917-06-07,1.0,1,https://en.wikipedia.org/wiki/Dean_Martin,M,Dean Martin,Ohio,OH,-1,0,
1861,A1861,Ski Mask The Slump God,1.0,,United States,1996-04-18,1.0,1,https://en.wikipedia.org/wiki/Ski_Mask_the_Slump_God,M,Ski Mask The Slump God,Florida,FL,-1,0,
1862,A1862,The Ronettes,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Ronettes,,The Ronettes,New York,NY,-1,0,
1863,A1863,Perry Como,1.0,Pierino Ronald Como,United States,1912-05-18,1.0,1,https://en.wikipedia.org/wiki/Perry_Como,M,Perry Como,Pennsylvania,PA,-1,0,
1864,A1864,John,1.0,,,2019,1.0,1,https://en.wikipedia.org/wiki/John_(musician),M,John,,,-1,0,
1865,A1865,Bing Crosby,1.0,Harry Lillis Crosby Jr.,United States,1903-05-03,1.0,1,https://en.wikipedia.org/wiki/Bing_Crosby,M,Bing Crosby,Washington,WA,-1,0,
1866,A1866,Darlene Love,1.0,,United States,1941-07-26,1.0,1,https://en.wikipedia.org/wiki/Darlene_Love,F,Darlene Love,California,CA,-1,0,
1867,A1867,Ava Max,1.0,Amanda Koçi,United States,1994-02-16,1.0,1,https://en.wikipedia.org/wiki/Ava_Max,F,Ava Max,Wisconsin,WI,-1,0,
1868,A1868,Calboy,1.0,,United States,1999-04-03,1.0,1,https://en.wikipedia.org/wiki/Calboy,M,Calboy,Illinois,IL,-1,0,
1869,A1869,Chuck Berry,1.0,Charles Edward Anderson Berry,United States,1926-10-18,1.0,1,https://en.wikipedia.org/wiki/Chuck_Berry,M,Chuck Berry,Missouri,MO,-1,0,
1870,A1870,Frank Sinatra,1.0,Francis Albert Sinatra,United States,1915-12-12,1.0,1,https://en.wikipedia.org/wiki/Frank_Sinatra,M,Frank Sinatra,New Jersey,NJ,-1,0,
1871,A1871,Pinkfong,1.0,,,,,0,,,Pinkfong,,,-1,0,
1872,A1872,Loud Luxury,1.0,,Canada,,2.0,1,https://en.wikipedia.org/wiki/Loud_Luxury,,Loud Luxury,,,-1,0,
1873,A1873,Gesaffelstein,1.0,,France,1985-06-24,1.0,1,https://en.wikipedia.org/wiki/Gesaffelstein,M,Gesaffelstein,,,-1,0,
1874,A1874,Blueface,1.0,,United States,1997-01-20,1.0,1,https://en.wikipedia.org/wiki/Blueface,M,Blueface,California,CA,-1,0,
1875,A1875,Alec Benjamin,1.0,,United States,1994-05-28,1.0,1,https://en.wikipedia.org/wiki/Alec_Benjamin,M,Alec Benjamin,Arizona,AZ,-1,0,
1876,A1876,YNW Melly,1.0,,United States,1999-05-01,1.0,1,https://en.wikipedia.org/wiki/YNW_Melly,M,Ynw Melly,Florida,FL,-1,0,
1877,A1877,Mustard,1.0,,,,,0,,,Mustard,,,-1,0,
1878,A1878,Cody Johnson,1.0,,United States,1987-05-21,1.0,1,https://en.wikipedia.org/wiki/Cody_Johnson,M,Cody Johnson,Texas,TX,-1,0,
1879,A1879,Hikaru Utada,1.0,宇多田ヒカル,United States,1983-01-19,1.0,1,https://en.wikipedia.org/wiki/Hikaru_Utada,F,Hikaru Utada,New York,NY,-1,0,
1880,A1880,Gunna,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Gunna_(rapper),M,Gunna,Georgia,GA,0,1,0.0
1881,A1881,YK Osiris,1.0,,,1998-09-07,1.0,1,https://en.wikipedia.org/wiki/YK_Osiris,M,Yk Osiris,,,-1,0,
1882,A1882,Riley Green,1.0,,United States,1988-10-18,1.0,1,https://en.wikipedia.org/wiki/Riley_Green,M,Riley Green,Alabama,AL,-1,0,
1883,A1883,Summer Walker,1.0,Summer Marjani Walker[1],United States,1996-04-11,1.0,1,https://en.wikipedia.org/wiki/Summer_Walker,F,Summer Walker,Georgia,GA,-1,0,
1884,A1884,Lil Nas,1.0,Montero Lamar Hill,United States,1999-04-09,1.0,1,https://en.wikipedia.org/wiki/Lil_Nas_X,M,Lil Nas,Georgia,GA,0,3,0.0
1885,A1885,FLETCHER,1.0,Cari Elise Fletcher,United States,1994-03-19,1.0,1,https://en.wikipedia.org/wiki/Fletcher_(singer),,Fletcher,New Jersey,NJ,-1,0,
1886,A1886,Pedro Capo,1.0,,The Carrebian,1980-11-14,1.0,1,https://en.wikipedia.org/wiki/Pedro_Cap%C3%B3,M,Pedro Capo,,,-1,0,
1887,A1887,Joji,1.0,ジョージ,Japan,1993-09-16,1.0,1,https://en.wikipedia.org/wiki/Joji_(musician),M,Joji,,,-1,0,
1888,A1888,Polo G,1.0,,,1999-01-06,1.0,1,https://en.wikipedia.org/wiki/Polo_G,M,Polo G,,,-1,0,
1889,A1889,Mabel,1.0,Mabel Alabama-Pearl McVey,Spain,1996-02-19,1.0,1,https://en.wikipedia.org/wiki/Mabel_(singer),F,Mabel,,,-1,0,
1890,A1890,Nipsey Hussle,1.0,Airmiess Joseph Asghedom,United States,1985-08-15,1.0,1,https://en.wikipedia.org/wiki/Nipsey_Hussle,M,Nipsey Hussle,California,CA,0,1,0.0
1891,A1891,DaBaby,1.0,,United States,1991-12-22,1.0,1,https://en.wikipedia.org/wiki/DaBaby,M,Dababy,North Carolina,NC,0,3,0.0
1892,A1892,Megan Thee Stallion,1.0,Megan Jovon Ruth Pete,United States,1995-02-15,1.0,1,https://en.wikipedia.org/wiki/Megan_Thee_Stallion,F,Megan Thee Stallion,Texas,TX,1,2,0.5
1893,A1893,NLE Choppa,1.0,,United States,2002-11-01,1.0,1,https://en.wikipedia.org/wiki/NLE_Choppa,M,Nle Choppa,Tennessee,TN,-1,0,
1894,A1894,Lizzo,1.0,Melissa Viviane Jefferson,United States,1988-04-27,1.0,1,https://en.wikipedia.org/wiki/Lizzo,F,Lizzo,Michigan,MI,1,4,0.25
1895,A1895,Roddy Ricch,1.0,Rodrick Wayne Moore Jr.,United States,1998-10-22,1.0,1,https://en.wikipedia.org/wiki/Roddy_Ricch,M,Roddy Ricch,California,CA,0,2,0.0
1896,A1896,Lunay,1.0,,The Carrebian,2000-10-04,1.0,1,https://en.wikipedia.org/wiki/Lunay_(singer),M,Lunay,,,-1,0,
1897,A1897,Lewis Capaldi,1.0,,United Kingdom,1996-10-07,1.0,1,https://en.wikipedia.org/wiki/Lewis_Capaldi,M,Lewis Capaldi,,,0,1,0.0
1898,A1898,Lil Tecca,1.0,,,2002-08-26,1.0,1,https://en.wikipedia.org/wiki/Lil_Tecca,M,Lil Tecca,,,-1,0,
1899,A1899,SHAED,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Shaed,,Shaed,New York,NY,-1,0,
1900,A1900,Blanco Brown,1.0,,United States,1985-03-24,1.0,1,https://en.wikipedia.org/wiki/Blanco_Brown,M,Blanco Brown,Georgia,GA,-1,0,
1901,A1901,Sech,1.0,,Panama,1993-12-03,1.0,1,https://en.wikipedia.org/wiki/Sech_(singer),M,Sech,,,-1,0,
1902,A1902,Dreamville,1.0,,,,,0,,,Dreamville,,,-1,0,
1903,A1903,Ali Gatie,1.0,,Iraq,1997-05-31,1.0,1,https://en.wikipedia.org/wiki/Ali_Gatie,M,Ali Gatie,,,-1,0,
1904,A1904,Saweetie,1.0,Diamonté Quiava Valentin Harper,United States,1993-07-02,1.0,1,https://en.wikipedia.org/wiki/Saweetie,F,Saweetie,California,CA,0,1,0.0
1905,A1905,Y2K,1.0,,United States,1994-07-27,1.0,1,https://en.wikipedia.org/wiki/Y2K_(record_producer),M,Y2K,Arizona,AZ,-1,0,
1906,A1906,Jhay Cortez,1.0,,,1993-04-09,1.0,1,https://en.wikipedia.org/wiki/Jhayco,,Jhay Cortez,,,-1,0,
1907,A1907,Sarah Jeffery,1.0,Sarah Marie Jeffery,,,1.0,1,https://en.wikipedia.org/wiki/Sarah_Jeffery,M,Sarah Jeffery,,,-1,0,
1908,A1908,Ambjaay,1.0,,,,,0,,,Ambjaay,,,-1,0,
1909,A1909,Matt Stell,1.0,,United States,1984-04-19,1.0,1,https://en.wikipedia.org/wiki/Matt_Stell,M,Matt Stell,Arkansas,AR,-1,0,
1910,A1910,Runaway June,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Runaway_June,,Runaway June,Tennessee,TN,-1,0,
1911,A1911,Lil Tjay,1.0,,United States,2001-04-30,1.0,1,https://en.wikipedia.org/wiki/Lil_Tjay,M,Lil Tjay,New York,NY,-1,0,
1912,A1912,Normani,1.0,Normani Kordei Hamilton,United States,1996-05-31,1.0,1,https://en.wikipedia.org/wiki/Normani,M,Normani,Georgia,GA,-1,0,
1913,A1913,Doja Cat,1.0,Amala Ratna Zandile Dlamini,United States,1995-10-21,1.0,1,https://en.wikipedia.org/wiki/Doja_Cat,F,Doja Cat,California,CA,0,5,0.0
1914,A1914,for KING,1.0,,,,,0,,,For King,,,-1,0,
1915,A1915,Tainy,1.0,,The Carrebian,1989-08-09,1.0,1,https://en.wikipedia.org/wiki/Tainy,M,Tainy,,,-1,0,
1916,A1916,j-hope,1.0,Jung Ho-seok,South Korea,1994-02-18,1.0,1,https://en.wikipedia.org/wiki/J-Hope,M,Jhope,,,-1,0,
1917,A1917,Layton Greene,1.0,,United States,1998-12-04,1.0,1,https://en.wikipedia.org/wiki/Layton_Greene,F,Layton Greene,Illinois,IL,-1,0,
1918,A1918,Tones,1.0,,,,,0,,,Tones,,,-1,0,
1919,A1919,Moneybagg Yo,1.0,,United States,1991-09-22,1.0,1,https://en.wikipedia.org/wiki/Moneybagg_Yo,M,Moneybagg Yo,Tennessee,TN,-1,0,
1920,A1920,Internet Money,1.0,,,,,0,,,Internet Money,,,-1,0,
1921,A1921,Arizona Zervas,1.0,,United States,1995-04-19,1.0,1,https://en.wikipedia.org/wiki/Arizona_Zervas,M,Arizona Zervas,Maryland,MD,-1,0,
1922,A1922,DaniLeigh,1.0,Danielle Leigh Curiel,United States,1994-12-20,1.0,1,https://en.wikipedia.org/wiki/DaniLeigh,F,Danileigh,Florida,FL,-1,0,
1923,A1923,Rod Wave,1.0,,United States,1998-08-27,1.0,1,https://en.wikipedia.org/wiki/Rod_Wave,M,Rod Wave,Florida,FL,-1,0,
1924,A1924,Karol G,1.0,Carolina Giraldo Navarro,Colombia,1991-02-14,1.0,1,https://en.wikipedia.org/wiki/Karol_G,F,Karol G,,,-1,0,
1925,A1925,Ant Saunders,1.0,,,,,0,,,Ant Saunders,,,-1,0,
1926,A1926,24kGoldn,1.0,,United States,2000-11-13,1.0,1,https://en.wikipedia.org/wiki/24kGoldn,M,24Kgoldn,California,CA,-1,0,
1927,A1927,Trevor Daniel,1.0,,United States,1994-09-28,1.0,1,https://en.wikipedia.org/wiki/Trevor_Daniel_(singer),M,Trevor Daniel,Texas,TX,-1,0,
1928,A1928,Don Toliver,1.0,,United States,1994-06-12,1.0,1,https://en.wikipedia.org/wiki/Don_Toliver,M,Don Toliver,Texas,TX,-1,0,
1929,A1929,Thurl Ravenscroft,1.0,Thurl Arthur Ravenscroft,United States,1914-02-06,1.0,1,https://en.wikipedia.org/wiki/Thurl_Ravenscroft,M,Thurl Ravenscroft,Nebraska,NE,-1,0,
1930,A1930,JACKBOYS,1.0,,,,,0,,,Jackboys,,,-1,0,
1931,A1931,Gabby Barrett,1.0,,United States,2000-03-05,1.0,1,https://en.wikipedia.org/wiki/Gabby_Barrett,F,Gabby Barrett,Pennsylvania,PA,-1,0,
1932,A1932,Ingrid Andress,1.0,,,1991-09-21,1.0,1,https://en.wikipedia.org/wiki/Ingrid_Andress,F,Ingrid Andress,,,-1,0,
1933,A1933,BrockHampton,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Brockhampton_(band),,Brockhampton,Texas,TX,-1,0,
1934,A1934,Olivia Rodrigo,1.0,Olivia Isabel Rodrigo,United States,2003-02-20,1.0,1,https://en.wikipedia.org/wiki/Olivia_Rodrigo,F,Olivia Rodrigo,California,CA,0,4,0.0
1935,A1935,Baby Keem,1.0,,United States,2000-10-22,1.0,1,https://en.wikipedia.org/wiki/Baby_Keem,M,Baby Keem,Nevada,NV,0,1,0.0
1936,A1936,Jack Harlow,1.0,,United States,1998-03-13,1.0,1,https://en.wikipedia.org/wiki/Jack_Harlow,M,Jack Harlow,Kentucky,KY,0,1,0.0
1937,A1937,Pop Smoke,1.0,Bashar Barakah Jackson,United States,1999-07-20,1.0,1,https://en.wikipedia.org/wiki/Pop_Smoke,M,Pop Smoke,New York,NY,-1,0,
1938,A1938,Ashe,1.0,,United States,1993-04-24,1.0,1,https://en.wikipedia.org/wiki/Ashe_(singer),F,Ashe,California,CA,-1,0,
1939,A1939,G Herbo,1.0,,United States,1995-10-08,1.0,1,https://en.wikipedia.org/wiki/G_Herbo,M,G Herbo,Illinois,IL,-1,0,
1940,A1940,Surfaces,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Surfaces_(band),,Surfaces,Texas,TX,-1,0,
1941,A1941,Powfu,1.0,,Canada,1999-03-31,1.0,1,https://en.wikipedia.org/wiki/Powfu,M,Powfu,,,-1,0,
1942,A1942,BENEE,1.0,,New Zealand,2000-01-30,1.0,1,https://en.wikipedia.org/wiki/Benee,F,Benee,,,-1,0,
1943,A1943,SAINt JHN,1.0,,Guyana,1986-08-26,1.0,1,https://en.wikipedia.org/wiki/Saint_Jhn,M,Saint Jhn,,,-1,0,
1944,A1944,Travis Denning,1.0,,United States,1992-12-01,1.0,1,https://en.wikipedia.org/wiki/Travis_Denning,M,Travis Denning,Tennessee,TN,-1,0,
1945,A1945,JP Saxe,1.0,,Canada,1993-03-23,1.0,1,https://en.wikipedia.org/wiki/JP_Saxe,M,Jp Saxe,,,0,1,0.0
1946,A1946,Arcangel,1.0,Austin Agustín Santos,United States,1985-12-23,1.0,1,https://en.wikipedia.org/wiki/Arc%C3%A1ngel,,Arcangel,New York,NY,-1,0,
1947,A1947,Regard,1.0,,Kosovo,1993-07-23,1.0,1,https://en.wikipedia.org/wiki/Regard_(DJ),,Regard,,,-1,0,
1948,A1948,THE SCOTTS,0.0,,,,,0,,,The Scotts,,,-1,0,
1949,A1949,StaySolidRocky,1.0,,United States,2001-08-06,1.0,1,https://en.wikipedia.org/wiki/StaySolidRocky,M,Staysolidrocky,Virginia,VA,-1,0,
1950,A1950,Young T,1.0,,United Kingdom,,2.0,1,https://en.wikipedia.org/wiki/Young_T_%26_Bugsey,,Young T,,,-1,0,
1951,A1951,Lil Durk,1.0,,,1992-10-19,1.0,1,https://en.wikipedia.org/wiki/Lil_Durk,M,Lil Durk,,,-1,0,
1952,A1952,Agust D,1.0,,,,,0,,,Agust D,,,-1,0,
1953,A1953,Surf Mesa,1.0,,United States,2000-04-10,1.0,1,https://en.wikipedia.org/wiki/Surf_Mesa,M,Surf Mesa,Washington,WA,-1,0,
1954,A1954,Rosalia,1.0,Rosalia Vila Tobella,Spain,1992-09-25,1.0,1,https://en.wikipedia.org/wiki/Rosal%C3%ADa,F,Rosalia,,,-1,0,
1955,A1955,HARDY,1.0,,United States,1990-09-13,1.0,1,https://en.wikipedia.org/wiki/Hardy_(singer),M,Hardy,Mississippi,MS,-1,0,
1956,A1956,Sleepy Hallow,1.0,,United States,1999-12-20,1.0,1,https://en.wikipedia.org/wiki/Sleepy_Hallow,M,Sleepy Hallow,New York,NY,-1,0,
1957,A1957,Ashley McBryde,1.0,,United States,1983-07-29,1.0,1,https://en.wikipedia.org/wiki/Ashley_McBryde,F,Ashley Mcbryde,Arkansas,AR,-1,0,
1958,A1958,Kid LAROI,1.0,,Australia,2003-08-17,1.0,1,https://en.wikipedia.org/wiki/The_Kid_Laroi,M,Kid Laroi,,,-1,0,
1959,A1959,Tyla Yaweh,1.0,,United States,1995-05-31,1.0,1,https://en.wikipedia.org/wiki/Tyla_Yaweh,,Tyla Yaweh,California,CA,-1,0,
1960,A1960,Jawsh 685,1.0,,New Zealand,2002-11-04,1.0,1,https://en.wikipedia.org/wiki/Jawsh_685,,Jawsh 685,,,-1,0,
1961,A1961,Chloe,1.0,,,,,0,,,Chloe,,,-1,0,
1962,A1962,J.I The Prince Of N.Y,1.0,,,,,0,,,Ji The Prince Of Ny,,,-1,0,
1963,A1963,BRELAND,1.0,,United States,1995-07-18,1.0,1,https://en.wikipedia.org/wiki/Breland_(musician),M,Breland,New Jersey,NJ,-1,0,
1964,A1964,Parker McCollum,1.0,,United States,1992-06-15,1.0,1,https://en.wikipedia.org/wiki/Parker_McCollum,M,Parker Mccollum,Texas,TX,-1,0,
1965,A1965,Topic,1.0,,Germany,1992-03-23,1.0,1,https://en.wikipedia.org/wiki/Topic_(DJ),,Topic,,,-1,0,
1966,A1966,Jameson Rodgers,1.0,,United States,1987-10-17,1.0,1,https://en.wikipedia.org/wiki/Jameson_Rodgers,,Jameson Rodgers,Mississippi,MS,-1,0,
1967,A1967,Nio Garcia,1.0,,,,,0,,,Nio Garcia,,,-1,0,
1968,A1968,Mulatto,1.0,,United States,1998-12-22,1.0,1,https://en.wikipedia.org/wiki/Latto,F,Mulatto,Georgia,GA,-1,0,
1969,A1969,Conan Gray,1.0,,United States,1998-12-05,1.0,1,https://en.wikipedia.org/wiki/Conan_Gray,M,Conan Gray,Texas,TX,-1,0,
1970,A1970,Money Man,1.0,,United States,1986-02-27,1.0,1,https://en.wikipedia.org/wiki/Money_Man,,Money Man,Georgia,GA,-1,0,
1971,A1971,Tate McRae,1.0,Tate Rosner McRae,Canada,2003-07-01,1.0,1,https://en.wikipedia.org/wiki/Tate_McRae,F,Tate Mcrae,,,-1,0,
1972,A1972,WhoHeem,1.0,,,,,0,,,Whoheem,,,-1,0,
1973,A1973,Andrew Jannakos,1.0,,United States,1993-09-25,1.0,1,https://en.wikipedia.org/wiki/Andrew_Jannakos,,Andrew Jannakos,Georgia,GA,-1,0,
1974,A1974,VEDO,1.0,,,,,0,,,Vedo,,,-1,0,
